Date,PRME,INDU,CONS,ENRS,HLTH,INFT,UTIL,TELS,FINA,EE,RETA,SP500,LL100
1/1/2016,,,,,,,,,,,,,1804.77
1/2/2016,,,,,,,,,,,,,1805
1/3/2016,,,,,,,,,,,,,1805.22
1/4/2016,105.17,456.94,511.68,447.75,817.31,710.26,219.41,149.15,496.61,1122.35,5078.66,2012.660034,1805.36
1/5/2016,104.16,457.88,515.27,450.01,821.87,707.25,221.14,150.61,498.27,1113.63,5109.47,2016.709961,1806.97
1/6/2016,106.63,451.17,513.58,433.71,815.03,698.2,220.72,148,490.58,1089.51,5014.27,1990.26001,1808.2
1/7/2016,112.01,438.56,507.05,423.45,798.32,676.27,219.16,146.13,476.75,1048.87,4985.94,1943.089966,1805.99
1/8/2016,109,434.1,503.22,417.77,786.82,670.88,219.12,145.45,469.28,1034.01,4838.64,1922.030029,1808.03
1/9/2016,,,,,,,,,,,,,1808.26
1/10/2016,,,,,,,,,,,,,1808.49
1/11/2016,104.35,434.43,508,409.02,777.48,675.09,220.44,146.6,470.94,1026.08,4857.42,1923.670044,1808.85
1/12/2016,101.4,437.58,510.27,410.55,786.72,683.49,219.36,146.01,473.57,1040.71,4895.07,1938.680054,1808.66
1/13/2016,102.17,427.44,501.4,403.26,763.65,664.42,219.35,144.28,461.23,1008.81,4739,1890.280029,1808.12
1/14/2016,98.51,433.03,503.75,421.3,784.07,677.84,222.64,146.82,465.96,1015.01,4741.82,1921.839966,1803.92
1/15/2016,98.53,424.82,495.72,409.2,773.21,656.49,220.66,145.22,455.01,990.09,4659.69,1880.329956,1801.88
1/16/2016,,,,,,,,,,,,,1802.1
1/17/2016,,,,,,,,,,,,,1802.32
1/18/2016,,,,,,,,,,,,,1802.55
1/19/2016,93.35,424.88,501.84,400.32,772.49,656.05,223.94,146.94,454.86,974.9,4615.51,1881.329956,1799.87
1/20/2016,95.71,419.13,494.55,388.58,774.11,651.82,218.81,144.58,445.28,972.28,4639.25,1859.329956,1792.97
1/21/2016,96.84,421.43,496.61,399.79,772.05,654,218.81,148.07,443.99,965.68,4685.76,1868.98999,1790.48
1/22/2016,97.78,424.64,504.68,417.03,784.03,672.35,222.63,151.58,452.65,990.7,4761.7,1906.900024,1793.27
1/23/2016,,,,,,,,,,,,,1793.5
1/24/2016,,,,,,,,,,,,,1793.72
1/25/2016,100.78,419.3,500.66,398.19,776.63,663.14,220.68,151.08,442.3,964.21,4675.15,1877.079956,1794.51
1/26/2016,105.53,426.95,505.22,413.24,782.73,669.13,222.35,153.99,450.16,988.83,4778.97,1903.630005,1794.51
1/27/2016,107.89,422.28,504.69,410.61,774.11,652.64,222.78,155.27,448.45,978,4722.46,1882.949951,1795.48
1/28/2016,106.19,424.84,509.92,423.56,756.28,662.3,226.38,155.36,448.87,981.74,4712.64,1893.359985,1795.99
1/29/2016,109.06,436.62,520.74,434.67,769.48,686.16,230.77,158.12,461.84,1017.98,4845.16,1940.23999,1796.36
1/30/2016,,,,,,,,,,,,,1796.59
1/31/2016,,,,,,,,,,,,,1796.81
2/1/2016,111.99,435.2,521.91,426.53,769.83,687.49,233.18,159.59,459.27,1015.93,4870.77,1939.380005,1797.28
2/2/2016,109.91,426.57,515.3,412.63,758.65,673.58,234.04,157.77,447.33,991.35,4779.06,1903.030029,1797.4
2/3/2016,118.95,433,514.34,428.99,762.38,671.06,236.84,160.38,447.45,1006.21,4748.72,1912.530029,1796.99
2/4/2016,124.62,440.42,509.64,428.83,758.87,671.84,235.87,160.16,451.59,1023.87,4741.78,1915.449951,1797.05
2/5/2016,130.54,435.8,508.98,420.11,744.01,649.34,236.59,161.38,445.48,1002.44,4622,1880.050049,1797.56
2/6/2016,,,,,,,,,,,,,1797.79
2/7/2016,,,,,,,,,,,,,1798.01
2/8/2016,135.28,432,507.69,420.39,733.61,638.73,235.62,160.77,433.71,976.49,4567.86,1853.439941,1795.07
2/9/2016,130.11,434.32,510.79,410,738.89,636.18,236.46,158.97,433,965.25,4545.23,1852.209961,1790.69
2/10/2016,131.84,432.35,510.04,407.95,745.69,638.45,235.81,158.3,431.13,956.24,4549.7,1851.859985,1789.72
2/11/2016,139.15,423.68,505.88,406.22,732.99,637.17,231.39,157.53,418.43,946.81,4537.22,1829.079956,1781.83
2/12/2016,142.86,431.93,513.07,416.7,743.42,645.76,230.6,159.45,435.2,960.6,4636.81,1864.780029,1778.1
2/13/2016,,,,,,,,,,,,,1778.32
2/14/2016,,,,,,,,,,,,,1778.55
2/15/2016,,,,,,,,,,,,,1778.77
2/16/2016,134.38,440.59,516.74,420.04,757.04,657.98,231.99,160.21,442.91,999.65,4821.88,1895.579956,1777.84
2/17/2016,136.95,447.47,522.06,432.3,767.04,673.27,231.48,160.63,448.5,1027.81,4926.38,1926.819946,1778.84
2/18/2016,143.53,446.8,519.91,428.26,761.76,668.83,235.28,162.34,445.77,1039.64,4916.09,1917.829956,1781.41
2/19/2016,141.86,446.02,520.91,426.77,760.93,670.33,233.79,161.16,446.34,1035.58,4880.81,1917.780029,1781.65
2/20/2016,,,,,,,,,,,,,1781.88
2/21/2016,,,,,,,,,,,,,1782.1
2/22/2016,142.97,453.56,523.2,436.31,771.26,679.95,236.4,162.23,453.01,1057.77,4964.28,1945.5,1783.51
2/23/2016,146.35,449.02,522.97,422.28,765.34,667.43,236.6,161.36,444.75,1041.39,4975.4,1921.27002,1782.65
2/24/2016,147.31,449.48,524.52,426.08,768.01,673.38,237.68,162.68,443.87,1055.99,5031.75,1929.800049,1782.86
2/25/2016,148.76,454.49,530.75,426.87,777.9,682.1,240.03,163.73,450.02,1052.57,5104.81,1951.699951,1784.6
2/26/2016,143.85,455.03,523.1,428.49,776.28,680.17,233.47,163.14,453.02,1064.74,5115.96,1948.050049,1788.87
2/27/2016,,,,,,,,,,,,,1789.1
2/28/2016,,,,,,,,,,,,,1789.32
2/29/2016,147.96,451.92,521.06,423.54,764.03,675.63,233.94,162.38,448.27,1065.53,5114.19,1932.22998,1792.98
3/1/2016,142.29,460.93,526.46,432.95,780.42,696.43,232.79,164.56,464.15,1095.17,5191.5,1978.349976,1794.21
3/2/2016,146.13,461.65,527.13,443.56,781.56,697.7,233.84,166.3,468.5,1108.43,5216.6,1986.449951,1802.19
3/3/2016,150.88,464.41,529.85,449.24,778.83,697.26,235.23,166.76,471.6,1126.57,5261.31,1993.400024,1806.25
3/4/2016,149.95,466.33,532.41,453.31,777.67,699.68,237.97,166.45,473.55,1129.3,5288.19,1999.98999,1812.86
3/5/2016,,,,,,,,,,,,,1813.08
3/6/2016,,,,,,,,,,,,,1813.31
3/7/2016,154.07,467.23,529.13,464.02,783.9,694.55,239.29,167.57,473.45,1148.67,5319.84,2001.76001,1819.22
3/8/2016,149.01,461.41,530.8,444.86,773.81,689.19,241.26,167.63,465.59,1114.57,5281.66,1979.26001,1822.44
3/9/2016,150.51,462.52,534.64,451.7,775.12,696.27,242.49,167.14,466.22,1120.47,5291.77,1989.26001,1824.31
3/10/2016,156.85,461.91,534.67,451.81,775.55,695.41,242.7,167.91,466.03,1116.65,5305.37,1989.569946,1828.25
3/11/2016,154.68,468.56,535.75,461.9,790.58,707.57,243.03,168.47,478.45,1137.61,5381.66,2022.189941,1833.35
3/12/2016,,,,,,,,,,,,,1833.58
3/13/2016,,,,,,,,,,,,,1833.81
3/14/2016,150.31,468.72,535.35,459.05,787.32,708.07,243.24,168.38,476.51,1145.24,5374.52,2019.640015,1836.72
3/15/2016,152.85,468.18,536.37,458.39,774.61,711.03,243.78,168.7,475.94,1127.97,5327.04,2015.930054,1838.56
3/16/2016,162.67,471.21,537.35,465.75,772.43,718.87,246.2,170.34,475.31,1143.6,5349.3,2027.219971,1837.53
3/17/2016,161.01,480.62,541.07,472.43,764.33,722.2,248.79,171.53,480.93,1166.38,5401.18,2040.589966,1841.57
3/18/2016,161.52,484.54,540.05,473.35,774.47,724.05,247.23,169.88,485.79,1185.58,5440.85,2049.580078,1847.92
3/19/2016,,,,,,,,,,,,,1848.14
3/20/2016,,,,,,,,,,,,,1848.37
3/21/2016,161.39,485.73,540.45,470.98,777.93,726.38,246.93,170.85,484.89,1189.85,5420.38,2051.600098,1852.35
3/22/2016,160.42,484.16,536.38,469.44,784.87,727.18,246.04,169.92,483.52,1195.48,5391.96,2049.800049,1853.18
3/23/2016,149.58,481.34,536.56,459.58,779.97,722.8,247.83,169.08,479.85,1168.69,5325,2036.709961,1852.2
3/24/2016,152.33,479.95,536.28,461.84,779.28,723.78,248.58,170.8,476.74,1169.26,5355.61,2035.939941,1851.39
3/25/2016,,,,,,,,,,,,,1851.62
3/26/2016,,,,,,,,,,,,,1851.85
3/27/2016,,,,,,,,,,,,,1852.07
3/28/2016,152.02,480.71,538.59,460.26,777.07,721.73,247.69,170.98,478.16,1169.92,5393.71,2037.050049,1851.41
3/29/2016,159.75,483.2,542.54,461.87,786.14,733.14,251.16,172.94,479.18,1188.31,5463.44,2055.01001,1849.43
3/30/2016,157.89,485.46,545.36,463.14,785.57,738.26,250.57,172.91,482.08,1190.23,5474.61,2063.949951,1848.26
3/31/2016,155.57,483.64,543.56,462.41,783.85,737.12,251.93,172.55,481.08,1196.76,5470.27,2059.73999,1849.49
4/1/2016,155.93,484.44,550.37,456,793.79,743.45,252.91,172.21,485.02,1201.82,5466.64,2072.780029,1849.84
4/2/2016,,,,,,,,,,,,,1850.07
4/3/2016,,,,,,,,,,,,,1850.3
4/4/2016,152.31,479.75,549.59,453.67,801.89,739.66,251.91,173.39,482.77,1190.33,5393.56,2066.129883,1850
4/5/2016,157.18,477,545.91,450.16,792.05,731.78,247.16,172.34,475.8,1176.24,5333.7,2045.170044,1850.5
4/6/2016,157.54,478.06,550.16,459.62,813,739.5,246.86,170.56,478.64,1191.38,5372.18,2066.659912,1852.01
4/7/2016,161.53,474.53,544.75,456.8,804.35,728.9,246.79,168.12,469.39,1176.93,5227.48,2041.910034,1854.14
4/8/2016,167.04,477.22,547.57,466.03,800.89,729.2,247.92,168.2,471.33,1179.47,5194.25,2047.599976,1857.78
4/9/2016,,,,,,,,,,,,,1858.01
4/10/2016,,,,,,,,,,,,,1858.24
4/11/2016,176.64,476.33,543.67,464.17,795.51,727.82,246.93,167.19,472.93,1185.67,5156.11,2041.98999,1859.91
4/12/2016,178.32,480.15,547.06,477.34,802.1,731.96,248.73,168.37,479.28,1189.44,5221.69,2061.719971,1862.89
4/13/2016,173.74,486.71,542.91,479.3,809.1,742.01,247.11,166.69,490.11,1213.06,5362.01,2082.419922,1866.29
4/14/2016,167.97,486.86,540.16,481.31,810.05,741.21,246.78,167.11,491.43,1200.82,5328.74,2082.780029,1869.07
4/15/2016,171.6,487.08,543.27,475.25,809.71,737.78,248.4,167.32,490.02,1182.09,5370.49,2080.72998,1870.55
4/16/2016,,,,,,,,,,,,,1870.77
4/17/2016,,,,,,,,,,,,,1871
4/18/2016,172.3,488.64,545.15,482.79,816.98,740.67,249.22,168.22,493.41,1186.17,5393.95,2094.340088,1872.03
4/19/2016,180.14,491.13,545.97,491.88,819.39,735.99,249.53,169.5,498.89,1190.14,5374.67,2100.800049,1875.43
4/20/2016,177.05,490.48,538.48,495.84,824.33,737.58,243.43,168.61,503.3,1193.25,5396.2,2102.399902,1877.87
4/21/2016,180.36,488.83,529.61,493.4,828.9,736.71,238.17,164,498.49,1188.74,5332.46,2091.47998,1883.24
4/22/2016,176.5,490.15,531.71,499.96,830.88,722.7,240.37,165.25,503.68,1201.03,5360.94,2091.580078,1885.4
4/23/2016,,,,,,,,,,,,,1885.63
4/24/2016,,,,,,,,,,,,,1885.86
4/25/2016,175.08,487.18,535.52,494.56,827.8,721.68,240.82,165.76,502.22,1193.6,5314.03,2087.790039,1886.1
4/26/2016,178.75,491.51,533.84,501.47,824.19,718.85,241.2,165.19,505.84,1200.7,5392.04,2091.699951,1888.93
4/27/2016,180.13,494.97,536.19,509.79,823.21,712.8,244.61,168.3,506.33,1198.75,5421.74,2095.149902,1890.51
4/28/2016,188.62,490.22,536.3,502.92,818.34,703.04,244.4,167.13,500.75,1177.59,5307.7,2075.810059,1891.5
4/29/2016,200.98,487.65,535.63,502.42,806.34,696.81,245.76,167.13,497.45,1155.55,5243.73,2065.300049,1892.55
4/30/2016,,,,,,,,,,,,,1892.78
5/1/2016,,,,,,,,,,,,,1893.01
5/2/2016,196.86,489.78,541.15,502.57,811.02,701.4,247.7,168.3,502.97,1151.84,5285.58,2081.429932,1893.16
5/3/2016,191.03,485.81,540.52,491.33,808.62,695.62,247.66,166.69,496.32,1139.12,5214.43,2063.370117,1892.08
5/4/2016,181.87,479.66,542.06,484.94,800.86,692.58,250.39,166.94,492.71,1118.14,5193.04,2051.120117,1891.89
5/5/2016,186.67,479.1,542.44,488.53,804.42,692.67,249.44,166.01,492.41,1111.46,5082.81,2050.629883,1893.85
5/6/2016,193.31,482.44,544.94,487.59,799.45,697.55,247.7,167.13,494.34,1114.13,5098.36,2057.139893,1892.29
5/7/2016,,,,,,,,,,,,,1892.52
5/8/2016,,,,,,,,,,,,,1892.75
5/9/2016,181.15,480.24,548.01,481.52,808.5,697.63,249,166.69,493.38,1106.63,5176.15,2058.689941,1892.41
5/10/2016,187.29,488.46,553.32,489.96,815.16,706.86,249.3,168.61,500.19,1112.65,5172.42,2084.389893,1890.09
5/11/2016,191.6,484.49,548.75,489.3,804.88,702.11,249.9,167.68,494.62,1104.95,4946,2064.459961,1890.22
5/12/2016,187.39,483.14,551.73,491.27,800.22,699.25,251.06,168.89,495.41,1096.33,4930.69,2064.110107,1891.8
5/13/2016,189.28,477.34,544.92,485.15,798.63,697.27,249.86,167.09,489.13,1088.07,4864.15,2046.609985,1891.38
5/14/2016,,,,,,,,,,,,,1891.61
5/15/2016,,,,,,,,,,,,,1891.84
5/16/2016,193.64,482.77,547.65,492.84,809.47,706.97,250.15,167.82,491.86,1104.39,4895.16,2066.659912,1891.96
5/17/2016,196.12,480.3,537.37,493.96,800.88,699.38,245.98,166.82,488.49,1098.04,4821.83,2047.209961,1893.26
5/18/2016,181.08,478.71,531.77,489.21,803.63,703.01,241.21,164.56,497.64,1099.95,4756.04,2047.630005,1893.88
5/19/2016,184.42,474.16,535.97,490.43,797.16,698.92,243.46,163.44,493.06,1090.87,4809.64,2040.040039,1894.36
5/20/2016,184.83,476.6,533.6,492.5,803.65,707.2,244,163.6,496.12,1114.44,4878.39,2052.320068,1896.04
5/21/2016,,,,,,,,,,,,,1896.27
5/22/2016,,,,,,,,,,,,,1896.5
5/23/2016,183.63,475.52,533.65,491.28,799.96,706.47,241.63,162.49,495.7,1121.7,4842.48,2048.040039,1898.7
5/24/2016,173.55,480.6,538.42,493.74,811.76,721.46,244.32,163.73,503.38,1141.72,4877.52,2076.060059,1899.88
5/25/2016,177.32,483.75,539.31,501.19,816.98,726.77,243.6,164.38,508.58,1158.52,4936.06,2090.540039,1901.23
5/26/2016,177.38,482.73,541.1,499.14,817.04,728.54,246.19,165.22,505.62,1157.72,4948.93,2090.100098,1902.27
5/27/2016,172.63,483.85,541.75,499.38,821.2,732.65,246.77,166.24,509.27,1169.53,5013.16,2099.060059,1903.22
5/28/2016,,,,,,,,,,,,,1903.46
5/29/2016,,,,,,,,,,,,,1903.69
5/30/2016,,,,,,,,,,,,,1903.92
5/31/2016,174.91,483.71,539.07,496.54,822.36,733.57,248.16,167.07,507.55,1176.75,5012.27,2096.949951,1904.25
6/1/2016,175.98,483.81,543.06,497.3,825.49,731.73,248.95,165.37,509.09,1179.05,5027.58,2099.330078,1904.47
6/2/2016,176.3,484.49,543.95,495.71,836.28,730.75,248.78,166.21,509.98,1187.15,5084.47,2105.26001,1904.67
6/3/2016,194.95,484.39,547.32,494.31,833.58,727.66,252.91,167.18,502.96,1183.74,5052.46,2099.129883,1904.71
6/4/2016,,,,,,,,,,,,,1904.94
6/5/2016,,,,,,,,,,,,,1905.17
6/6/2016,195.07,488.07,547.47,504.16,838.21,729.89,252.45,167.11,505.78,1198.81,5051.01,2109.409912,1905.61
6/7/2016,193.32,490.13,547.21,514.93,832.57,731.08,252.02,169.61,504.32,1203.87,5080.37,2112.129883,1906.14
6/8/2016,198.43,493.46,550.31,513.89,836.56,733.7,253.57,169.38,505.4,1196.99,5089.1,2119.120117,1907.67
6/9/2016,201.22,493.41,552.34,511.3,834.58,733.13,255.8,170.41,501.61,1188.38,5014.51,2115.47998,1909.29
6/10/2016,198.42,488.45,552.86,501.15,827.01,725.36,255.09,171.84,495.4,1163.5,4944.96,2096.070068,1910.02
6/11/2016,,,,,,,,,,,,,1910.25
6/12/2016,,,,,,,,,,,,,1910.48
6/13/2016,198.68,483.04,548.02,499.63,820.92,717.24,254.73,171.19,491.71,1150.76,4883.52,2079.060059,1910.11
6/14/2016,194.17,483.44,549.53,499.38,821.68,718.17,256.07,172.12,484.59,1150.3,4867.64,2075.320068,1906.52
6/15/2016,201.17,483.57,547.92,497.71,815.98,716.21,254.25,171.82,485.01,1149.05,4914.24,2071.5,1904.19
6/16/2016,196.47,484.11,551.27,496.65,818.8,717.95,255.93,173.21,486.61,1145.75,4901.38,2077.98999,1901.81
6/17/2016,197.08,484.27,548.77,500.82,809.83,711.22,256.81,174.23,486.06,1147.66,4927.83,2071.219971,1901.26
6/18/2016,,,,,,,,,,,,,1901.49
6/19/2016,,,,,,,,,,,,,1901.72
6/20/2016,196.72,488.78,549.99,505.1,814.77,715.01,255.77,174.39,488.94,1164.31,4976.73,2083.25,1902.88
6/21/2016,192.51,488.53,551.65,510.44,812.47,719.73,256.19,175.62,491.58,1168.83,4946.7,2088.899902,1903.02
6/22/2016,196.47,486.97,551.62,507.41,815.16,716.54,255.04,175.91,491.01,1158.23,4925.1,2085.449951,1903.8
6/23/2016,194.52,492.56,555.28,515.84,825.41,727.3,255.89,178.24,501.36,1185.45,4986.66,2113.320068,1905.2
6/24/2016,204.38,472.67,544.56,497.72,802.2,696.41,256.12,176.6,474.25,1122.56,4887.85,2037.410034,1895.48
6/25/2016,,,,,,,,,,,,,1895.71
6/26/2016,,,,,,,,,,,,,1895.94
6/27/2016,207.46,461.99,543.28,485.07,790.95,680.23,259.42,177.63,461.05,1067.43,4771.95,2000.540039,1892.11
6/28/2016,204.99,469.68,546.49,497.86,806.54,694.06,260.25,178.14,472.7,1089.83,4832.62,2036.089966,1892.9
6/29/2016,210.23,477.94,552.8,507.93,821.59,705.59,260.97,179.88,483.69,1111.33,4943.01,2070.77002,1897.75
6/30/2016,214.6,487.51,564.99,512.39,829.45,713.04,266.7,182.64,491.27,1137.65,4987.05,2098.860107,1901.31
7/1/2016,224.09,489.3,563.26,514.79,834.22,713.96,266.56,183.85,489.01,1136.3,5029.87,2102.949951,1903.51
7/2/2016,,,,,,,,,,,,,1903.74
7/3/2016,,,,,,,,,,,,,1903.96
7/4/2016,,,,,,,,,,,,,1904.19
7/5/2016,226.4,484.95,566.13,505.04,833.83,708.76,268.49,183.81,481.56,1112.98,4953.04,2088.550049,1905.12
7/6/2016,233.06,487.3,566.11,507.85,843.52,712.51,269.14,183.02,483.31,1115.9,5021.77,2099.72998,1905.76
7/7/2016,226.59,488.55,565.48,502.53,841.71,714.27,264.27,180.09,483.83,1127.33,5027.08,2097.899902,1908.48
7/8/2016,231.87,497.86,571.15,509.01,850.85,726.32,266.87,181.81,492.73,1154.63,5153.83,2129.899902,1910.27
7/9/2016,,,,,,,,,,,,,1910.5
7/10/2016,,,,,,,,,,,,,1910.73
7/11/2016,232.57,500.65,571.45,509.84,849.42,730.94,266.64,181.66,495.54,1160.89,5211.9,2137.159912,1913.96
7/12/2016,223.99,505.14,568.34,521.33,853.41,737.95,263,181.07,501.63,1190.25,5252.57,2152.139893,1916.55
7/13/2016,230.09,506.48,571.26,517.63,853.42,737.27,265.01,182.43,501.86,1190.1,5210.85,2152.429932,1921.44
7/14/2016,230.09,510.23,571.69,519.75,856.73,743.22,263.29,182.71,506.35,1193.03,5219.51,2163.75,1923.15
7/15/2016,228.39,510.58,571.61,519.62,856.25,742.04,264.06,183,505.48,1193.41,5193.84,2161.73999,1925.31
7/16/2016,,,,,,,,,,,,,1925.54
7/17/2016,,,,,,,,,,,,,1925.77
7/18/2016,230.15,509.97,570.7,519.33,856.24,747.48,264.68,182.99,507.32,1197.39,5278.95,2166.889893,1927.42
7/19/2016,228.47,510.25,569.76,516.63,854.83,746.6,264.29,182.32,507.71,1185.18,5234.14,2163.780029,1929.33
7/20/2016,215.47,511.27,567.47,515.76,862.06,756.94,262.98,182.16,508.39,1198.61,5282.48,2173.02002,1930.86
7/21/2016,221.7,506.02,565.72,511.11,865.12,753.12,264.44,181.37,506.14,1191.52,5263.53,2165.169922,1931.58
7/22/2016,222.23,506.49,568.3,512.82,866.91,757.01,267.92,183.78,509.12,1199.48,5283.51,2175.030029,1932.25
7/23/2016,,,,,,,,,,,,,1932.48
7/24/2016,,,,,,,,,,,,,1932.71
7/25/2016,214.66,503.61,567.51,502.6,865.66,756.05,267.54,183,507.89,1196.28,5338.6,2168.47998,1932.96
7/26/2016,220.31,507.26,563.08,504.65,864.22,759.25,265.21,180.27,508.64,1207.52,5378.57,2169.179932,1933.28
7/27/2016,228.68,504.98,554.93,499.44,867.78,765.1,262.12,181.45,508.34,1212.23,5335.6,2166.580078,1934.43
7/28/2016,228.55,505.27,557.56,498.63,867.43,767.72,262.9,180.27,509.61,1219.06,5327.44,2170.060059,1932.35
7/29/2016,233.7,503.83,560.03,502.23,869.78,768.74,264.75,182.67,508.69,1214.98,5359.87,2173.600098,1932.05
7/30/2016,,,,,,,,,,,,,1932.28
7/31/2016,,,,,,,,,,,,,1932.51
8/1/2016,237.1,503.28,560.71,485.5,874.9,771.8,264.69,180.93,507.49,1214.37,5342.05,2170.840088,1932.31
8/2/2016,240.68,498.63,560.1,489.84,871.33,765.42,263.14,179.94,503.09,1194.26,5207.14,2157.030029,1932.29
8/3/2016,238.21,500.62,557.2,498.47,869.24,768.31,261.54,179.77,508.23,1202.89,5257.39,2163.790039,1932.52
8/4/2016,239.29,500.73,558.11,497.71,867.29,772.11,261.25,179.65,506.65,1203.07,5240.24,2164.25,1932.53
8/5/2016,232.26,505.83,559.42,501.92,869.5,781.24,257.65,179.35,516.49,1219.19,5329.06,2182.870117,1933.5
8/6/2016,,,,,,,,,,,,,1933.72
8/7/2016,,,,,,,,,,,,,1933.95
8/8/2016,233.66,505.79,558.54,508.05,862.15,781.09,257.36,178.98,517.04,1221.58,5327.18,2180.889893,1935.37
8/9/2016,236.46,506.05,559.89,505.52,864.25,782.57,257.1,179.38,517.56,1224.2,5252.77,2181.73999,1936.12
8/10/2016,240.44,505.59,561.97,498.38,860.93,779.92,256.96,179.87,513.66,1218,5255.61,2175.48999,1937.44
8/11/2016,239.26,508.68,561.62,504.87,865.74,782.63,257.27,180.33,514.47,1223.33,5371.25,2185.790039,1938.12
8/12/2016,238.16,506.99,563.36,508.16,864.03,782.08,257.47,179.68,513.39,1229.47,5405.32,2184.050049,1937.63
8/13/2016,,,,,,,,,,,,,1937.86
8/14/2016,,,,,,,,,,,,,1938.09
8/15/2016,237.12,510.07,562.49,511.14,865.11,785.86,253.48,179.08,516.43,1246.25,5466.7,2190.149902,1938.88
8/16/2016,235.97,507.86,559.86,512.22,857.35,781.49,250.44,175.42,514.96,1237.61,5443.07,2178.149902,1939.75
8/17/2016,232.73,509.36,561.72,513.29,859.33,781.19,254.15,175.68,516.86,1232.2,5388.39,2182.219971,1939.76
8/18/2016,235.05,510.34,563.31,522.44,859.35,781.79,257.27,174.28,516.82,1246.42,5437.65,2187.02002,1939.85
8/19/2016,229.72,510.37,561.86,518.15,858.23,783.36,254.14,172.78,516.18,1251.19,5459.29,2183.870117,1939.96
8/20/2016,,,,,,,,,,,,,1940.19
8/21/2016,,,,,,,,,,,,,1940.42
8/22/2016,225.92,509.98,562.22,513.59,859.4,782.89,254.85,172.73,516.37,1248.58,5434.79,2182.639893,1940.49
8/23/2016,222.46,510.17,561.21,515.85,860.37,785.76,253.62,172.8,516.95,1257.33,5485.04,2186.899902,1940.85
8/24/2016,205.31,508.72,560.31,514.46,846.54,781.55,253.62,172.74,516.34,1249.2,5425.79,2175.439941,
8/25/2016,207.34,508.3,557.95,512.96,839.82,782.52,253.72,173.45,517.79,1253.42,5393.87,2172.469971,1942.15
8/26/2016,206.26,506.87,555.33,511.22,842.77,783.65,248.36,171.58,518.11,1253.28,5353.92,2169.040039,1942.61
8/27/2016,,,,,,,,,,,,,1942.84
8/28/2016,,,,,,,,,,,,,1943.07
8/29/2016,208.53,509.52,558.38,514.62,845.04,785.92,250.31,172.91,523.21,1259.62,5375.15,2180.379883,1943.51
8/30/2016,197.63,508.77,555.57,512.47,841.44,784.06,247.73,172.35,527.48,1259.42,5294.03,2176.120117,1945.23
8/31/2016,194.89,506.25,556.26,505.45,839.28,782.9,248.49,172.21,528.18,1249.27,5285.45,2170.949951,1946.11
9/1/2016,201.98,506.55,556.55,504.11,837.59,785.64,247.46,172.68,526.06,1252.2,5260.42,2170.860107,1946.76
9/2/2016,208.49,508.64,560.25,508.35,837.98,788.55,250.52,173.2,528.61,1256.92,5289.74,2179.97998,1948.32
9/3/2016,,,,,,,,,,,,,1948.55
9/4/2016,,,,,,,,,,,,,1948.78
9/5/2016,,,,,,,,,,,,,1949.01
9/6/2016,217.91,507.18,561.7,516.07,841.27,792.26,253.33,174.77,527.38,1258.54,5283.05,2186.47998,1950.23
9/7/2016,217.25,507.86,556.58,517.78,840.6,794.2,253.05,175.19,527.53,1265.17,5317.61,2186.159912,1949.31
9/8/2016,213.08,507.46,554.03,526.42,841.6,787.19,253.93,174.87,527.01,1259.15,5286.69,2181.300049,1950.85
9/9/2016,201.68,493.25,538.55,511.68,824.4,768.76,244.4,168.88,517.08,1225.66,5177.05,2127.810059,1951.34
9/10/2016,,,,,,,,,,,,,1951.57
9/11/2016,,,,,,,,,,,,,1951.8
9/12/2016,207,499.67,548.76,516.18,837.39,781.81,248.64,172.25,523.08,1242.85,5241.84,2159.040039,1949.47
9/13/2016,198.82,491.97,541.17,501.41,824.93,776.87,245.2,168.82,513.72,1231.4,5177.4,2127.02002,1949.02
9/14/2016,198.77,491.24,539.58,495.65,824.28,781.35,246.32,168.63,512.13,1233.99,5175.92,2125.77002,1947.92
9/15/2016,200.5,494.59,543.93,501.07,833.49,794.66,248.05,170.47,515.62,1260.96,5240.86,2147.26001,1948.38
9/16/2016,197.68,490.79,542.31,496.79,834.4,792.05,250.32,169.74,510.92,1255.61,5218.21,2139.159912,1948.91
9/17/2016,,,,,,,,,,,,,1949.13
9/18/2016,,,,,,,,,,,,,1949.36
9/19/2016,199.1,492.46,541.52,496.19,830.96,790.15,252.81,168.58,513.45,1268.4,5214.25,2139.120117,1950.02
9/20/2016,199.06,493.1,542.82,492.1,834.16,790.01,252.32,168.27,513.93,1260.51,5153.15,2139.76001,1950.33
9/21/2016,213.49,499.45,545.85,502.53,842.52,798.65,257.62,170.43,517.33,1283.37,5186.78,2163.120117,1951.48
9/22/2016,212.47,503.03,550.72,503.62,848.9,803.07,259.08,172.36,518.76,1295.15,5228.71,2177.179932,1953.52
9/23/2016,206.69,499.77,547.94,497.27,845.97,795.35,258.75,173,515.15,1287.1,5223.8,2164.689941,1954.44
9/24/2016,,,,,,,,,,,,,1954.67
9/25/2016,,,,,,,,,,,,,1954.9
9/26/2016,204.32,497.36,542.85,495,835.6,790.18,258.21,172.06,507.24,1281.51,5168.11,2146.100098,1954.75
9/27/2016,201.51,501.37,545.51,492.72,841.81,799.26,254.99,173.22,511.61,1291.58,5197.73,2159.929932,1956.11
9/28/2016,205.83,504.71,546.13,514.12,840.74,801.79,254.25,171.42,514.21,1300.08,5168.23,2171.370117,1956.31
